"","team_name","league","country","season","transfer_type","player_name","player_url","player_position","player_age","player_nationality","club_2","league_2","country_2","transfer_fee","is_loan","transfer_notes","window","in_squad","appearances","goals","minutes_played"
"1615","US Sassuolo","Serie B","Italy","2023","Arrivals","Kevin Miranda","https://www.transfermarkt.com/kevin-miranda/profil/spieler/734898","Centre-Back","20","Italy","Sassuolo U20","Primavera 1","Italy",NA,FALSE,"-","Summer",3,1,0,13
"1616","US Sassuolo","Serie B","Italy","2023","Arrivals","Edoardo Pieragnolo","https://www.transfermarkt.com/edoardo-pieragnolo/profil/spieler/691825","Left-Back","20","Italy","Sassuolo U20","Primavera 1","Italy",NA,FALSE,"-","Summer",NA,NA,NA,NA
"1617","US Sassuolo","Serie B","Italy","2023","Arrivals","Giacomo Raspadori","https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885","Second Striker","23","Italy","Napoli","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1618","US Sassuolo","Serie B","Italy","2023","Arrivals","Manuel Locatelli","https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088","Defensive Midfield","25","Italy","Juventus","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1619","US Sassuolo","Serie B","Italy","2023","Arrivals","Hamed Junior Traoré","https://www.transfermarkt.com/hamed-junior-traore/profil/spieler/391065","Attacking Midfield","23","Cote d'Ivoire","Bournemouth","Premier League","England",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1620","US Sassuolo","Serie B","Italy","2023","Arrivals","Stefano Turati","https://www.transfermarkt.com/stefano-turati/profil/spieler/543666","Goalkeeper","21","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1621","US Sassuolo","Serie B","Italy","2023","Arrivals","Georgios Kyriakopoulos","https://www.transfermarkt.com/georgios-kyriakopoulos/profil/spieler/311178","Left Midfield","27","Greece","Bologna","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1622","US Sassuolo","Serie B","Italy","2023","Arrivals","Kaan Ayhan","https://www.transfermarkt.com/kaan-ayhan/profil/spieler/119031","Right-Back","28","Türkiye","Galatasaray","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1623","US Sassuolo","Serie B","Italy","2023","Arrivals","Janis Antiste","https://www.transfermarkt.com/janis-antiste/profil/spieler/538974","Centre-Forward","20","France","Amiens SC","Ligue 2","France",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1624","US Sassuolo","Serie B","Italy","2023","Arrivals","Luca Moro","https://www.transfermarkt.com/luca-moro/profil/spieler/600936","Centre-Forward","22","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1625","US Sassuolo","Serie B","Italy","2023","Arrivals","Ryan Flamingo","https://www.transfermarkt.com/ryan-flamingo/profil/spieler/586429","Centre-Back","20","Netherlands","Vitesse","Eredivisie","Netherlands",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1626","US Sassuolo","Serie B","Italy","2023","Arrivals","Riccardo Ciervo","https://www.transfermarkt.com/riccardo-ciervo/profil/spieler/628558","Left Winger","21","Italy","Venezia","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1627","US Sassuolo","Serie B","Italy","2023","Arrivals","Marco Sala","https://www.transfermarkt.com/marco-sala/profil/spieler/392570","Left-Back","24","Italy","Palermo","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1628","US Sassuolo","Serie B","Italy","2023","Arrivals","Brian Oddei","https://www.transfermarkt.com/brian-oddei/profil/spieler/546176","Right Winger","20","Ghana","NK Rudes","SuperSport HNL","Croatia",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1629","US Sassuolo","Serie B","Italy","2023","Arrivals","Yeferson Paz","https://www.transfermarkt.com/yeferson-paz/profil/spieler/655525","Right-Back","21","Colombia","Perugia","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",3,0,0,0
"1630","US Sassuolo","Serie B","Italy","2023","Arrivals","Jacopo Pellegrini","https://www.transfermarkt.com/jacopo-pellegrini/profil/spieler/546627","Centre-Forward","22","Italy","Reggiana","Serie B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1631","US Sassuolo","Serie B","Italy","2023","Arrivals","Giacomo Manzari","https://www.transfermarkt.com/giacomo-manzari/profil/spieler/459953","Right Winger","22","Italy","Frosinone","Serie A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1632","US Sassuolo","Serie B","Italy","2023","Arrivals","Andrei Mărginean","https://www.transfermarkt.com/andrei-marginean/profil/spieler/547827","Defensive Midfield","21","Romania","Novara","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1633","US Sassuolo","Serie B","Italy","2023","Arrivals","Matteo Saccani","https://www.transfermarkt.com/matteo-saccani/profil/spieler/557132","Right Midfield","22","Italy","Pergolettese","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1634","US Sassuolo","Serie B","Italy","2023","Arrivals","Christian Aucelli","https://www.transfermarkt.com/christian-aucelli/profil/spieler/613129","Central Midfield","21","Italy","Vis Pesaro","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1635","US Sassuolo","Serie B","Italy","2023","Arrivals","Alessandro Mercati","https://www.transfermarkt.com/alessandro-mercati/profil/spieler/604579","Central Midfield","21","Italy","Carrarese","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1636","US Sassuolo","Serie B","Italy","2023","Arrivals","Giacomo Satalino","https://www.transfermarkt.com/giacomo-satalino/profil/spieler/323255","Goalkeeper","24","Italy","Carrarese","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1637","US Sassuolo","Serie B","Italy","2023","Arrivals","Luigi Samele","https://www.transfermarkt.com/luigi-samele/profil/spieler/658244","Centre-Forward","21","Italy","Cerignola","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1638","US Sassuolo","Serie B","Italy","2023","Arrivals","Samuele Vitale","https://www.transfermarkt.com/samuele-vitale/profil/spieler/502475","Goalkeeper","20","Italy","Gelbison","Serie D - H","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1639","US Sassuolo","Serie B","Italy","2023","Arrivals","Michele Forchignone","https://www.transfermarkt.com/michele-forchignone/profil/spieler/666005","Left Winger","20","Italy","Catania","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1640","US Sassuolo","Serie B","Italy","2023","Arrivals","Bryan Bonucci","https://www.transfermarkt.com/bryan-bonucci/profil/spieler/650988","Goalkeeper","19","Italy","Adriese 1906","Serie D - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1641","US Sassuolo","Serie B","Italy","2023","Arrivals","Matteo Campani","https://www.transfermarkt.com/matteo-campani/profil/spieler/467354","Goalkeeper","22","Italy","Vis Pesaro","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1642","US Sassuolo","Serie B","Italy","2023","Arrivals","Matteo Pinelli","https://www.transfermarkt.com/matteo-pinelli/profil/spieler/476066","Left Winger","22","Italy","Fidelis Andria","Serie D - H","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1643","US Sassuolo","Serie B","Italy","2023","Arrivals","Alessandro Barbetta","https://www.transfermarkt.com/alessandro-barbetta/profil/spieler/567469","Centre-Back","20","Italy","Pianese","Serie D - E","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1644","US Sassuolo","Serie B","Italy","2023","Arrivals","Josh Doig","https://www.transfermarkt.com/josh-doig/profil/spieler/567129","Left-Back","21","Scotland","Hellas Verona","Serie A","Italy",6500000,FALSE,NA,"Winter",17,16,0,1347
"1645","US Sassuolo","Serie B","Italy","2023","Arrivals","Marash Kumbulla","https://www.transfermarkt.com/marash-kumbulla/profil/spieler/371371","Centre-Back","23","Albania","AS Roma","Serie A","Italy",NA,TRUE,"loan transfer","Winter",16,7,0,358
"1646","US Sassuolo","Serie B","Italy","2023","Arrivals","Giacomo Manzari","https://www.transfermarkt.com/giacomo-manzari/profil/spieler/459953","Right Winger","23","Italy","Ascoli","Serie B","Italy",NA,TRUE,"End of loan Jan 29, 2024","Winter",NA,NA,NA,NA
"1647","US Sassuolo","Serie B","Italy","2023","Arrivals","Luigi Samele","https://www.transfermarkt.com/luigi-samele/profil/spieler/658244","Centre-Forward","21","Italy","Taranto","Serie C - C","Italy",NA,TRUE,"End of loan Jan 31, 2024","Winter",NA,NA,NA,NA
"1648","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Marco Brescianini","https://www.transfermarkt.com/marco-brescianini/profil/spieler/459128","Central Midfield","23","Italy","AC Milan","Serie A","Italy",5200000,FALSE,NA,"Summer",41,40,4,2554
"1649","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Riccardo Marchizza","https://www.transfermarkt.com/riccardo-marchizza/profil/spieler/297645","Left-Back","25","Italy","Sassuolo","Serie A","Italy",1300000,FALSE,NA,"Summer",22,15,0,1298
"1650","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Marvin Cuni","https://www.transfermarkt.com/marvin-cuni/profil/spieler/453864","Centre-Forward","21","Albania","FC Bayern II","Regionalliga Bayern","Germany",1e+06,FALSE,NA,"Summer",32,23,1,548
"1651","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Abdou Harroui","https://www.transfermarkt.com/abdou-harroui/profil/spieler/416386","Central Midfield","25","Morocco","Sassuolo","Serie A","Italy",7e+05,FALSE,NA,"Summer",23,21,4,1185
"1652","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Walid Cheddira","https://www.transfermarkt.com/walid-cheddira/profil/spieler/521407","Centre-Forward","25","Morocco","Napoli","Serie A","Italy",5e+05,TRUE,NA,"Summer",40,39,8,2321
"1653","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Ilario Monterisi","https://www.transfermarkt.com/ilario-monterisi/profil/spieler/550116","Centre-Back","21","Italy","Lecce","Serie A","Italy",5e+05,FALSE,NA,"Summer",37,27,2,1767
"1654","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Gennaro Borrelli","https://www.transfermarkt.com/gennaro-borrelli/profil/spieler/459988","Centre-Forward","23","Italy","Pescara","Serie C - B","Italy",3e+05,FALSE,NA,"Summer",3,2,0,88
"1655","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Mateus Lusuardi","https://www.transfermarkt.com/mateus-lusuardi/profil/spieler/1159022","Centre-Back","19","Brazil","Criciúma U20",NA,"Brazil",3e+05,FALSE,NA,"Summer",27,6,0,396
"1656","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Caleb Okoli","https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833","Centre-Back","22","Italy","Atalanta BC","Serie A","Italy",1e+05,TRUE,NA,"Summer",38,37,0,3215
"1657","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Simone Romagnoli","https://www.transfermarkt.com/simone-romagnoli/profil/spieler/88706","Centre-Back","33","Italy","Lecce","Serie A","Italy",1e+05,FALSE,NA,"Summer",40,36,1,2900
"1658","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Mehdi Bourabia","https://www.transfermarkt.com/mehdi-bourabia/profil/spieler/131731","Central Midfield","32","Morocco","Spezia Calcio","Serie B","Italy",0,FALSE,NA,"Summer",23,12,0,341
"1659","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Michele Cerofolini","https://www.transfermarkt.com/michele-cerofolini/profil/spieler/370701","Goalkeeper","24","Italy","Fiorentina","Serie A","Italy",0,FALSE,NA,"Summer",41,11,0,975
"1660","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Luca Mazzitelli","https://www.transfermarkt.com/luca-mazzitelli/profil/spieler/226025","Central Midfield","27","Italy","Monza","Serie A","Italy",NA,FALSE,"?","Summer",35,32,5,2462
"1661","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Pierluigi Frattali","https://www.transfermarkt.com/pierluigi-frattali/profil/spieler/43217","Goalkeeper","37","Italy","Bari","Serie B","Italy",NA,FALSE,"?","Summer",38,0,0,0
"1662","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Stefano Turati","https://www.transfermarkt.com/stefano-turati/profil/spieler/543666","Goalkeeper","21","Italy","Sassuolo","Serie A","Italy",NA,TRUE,"loan transfer","Summer",37,32,0,2835
"1663","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Matías Soulé","https://www.transfermarkt.com/matias-soule/profil/spieler/668951","Right Winger","20","Argentina","Juventus","Serie A","Italy",NA,TRUE,"loan transfer","Summer",39,39,11,3263
"1664","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Kaio Jorge","https://www.transfermarkt.com/kaio-jorge/profil/spieler/620477","Centre-Forward","21","Brazil","Juventus","Serie A","Italy",NA,TRUE,"loan transfer","Summer",34,22,3,914
"1665","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Pol Lirola","https://www.transfermarkt.com/pol-lirola/profil/spieler/298975","Right-Back","26","Spain","Marseille","Ligue 1","France",NA,TRUE,"loan transfer","Summer",30,28,2,1784
"1666","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Reinier","https://www.transfermarkt.com/reinier/profil/spieler/627226","Attacking Midfield","21","Brazil","Real Madrid","LaLiga","Spain",NA,TRUE,"loan transfer","Summer",34,23,3,1108
"1667","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Arijon Ibrahimovic","https://www.transfermarkt.com/arijon-ibrahimovic/profil/spieler/744728","Attacking Midfield","17","Germany","Bayern Munich","Bundesliga","Germany",NA,TRUE,"loan transfer","Summer",34,18,2,594
"1668","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Enzo Barrenechea","https://www.transfermarkt.com/enzo-barrenechea/profil/spieler/671915","Defensive Midfield","22","Argentina","Juventus","Serie A","Italy",NA,TRUE,"loan transfer","Summer",39,39,1,2979
"1669","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Giorgi Kvernadze","https://www.transfermarkt.com/giorgi-kvernadze/profil/spieler/412758","Left Winger","20","Georgia","Kolkheti Poti","Erovnuli Liga 2","Georgia",NA,TRUE,"loan transfer","Summer",39,8,0,190
"1670","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Michele Avella","https://www.transfermarkt.com/michele-avella/profil/spieler/457859","Goalkeeper","23","Italy","Without Club",NA,NA,NA,FALSE,"-","Summer",0,0,0,0
"1671","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Matteo Ricci","https://www.transfermarkt.com/matteo-ricci/profil/spieler/198087","Defensive Midfield","29","Italy","Karagümrük","Süper Lig","Türkiye",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1672","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Luigi Canotto","https://www.transfermarkt.com/luigi-canotto/profil/spieler/188436","Right Winger","29","Italy","Reggina","Serie D - I","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",2,1,0,15
"1673","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Marko Bozic","https://www.transfermarkt.com/marko-bozic/profil/spieler/307427","Left Winger","25","Austria","NK Maribor","Prva Liga","Slovenia",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1674","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Lukas Klitten","https://www.transfermarkt.com/lukas-klitten/profil/spieler/490842","Left-Back","23","Denmark","Silkeborg IF","Superliga","Denmark",NA,TRUE,"End of loan Jun 30, 2023","Summer",1,0,0,0
"1675","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Thomas Vettorel","https://www.transfermarkt.com/thomas-vettorel/profil/spieler/459102","Goalkeeper","22","Italy","Monopoli ","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1676","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Giacomo Manzari","https://www.transfermarkt.com/giacomo-manzari/profil/spieler/459953","Right Winger","22","Italy","Monopoli ","Serie C - C","Italy",NA,TRUE,"End of loan Jun 29, 2023","Summer",NA,NA,NA,NA
"1677","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Alexander Satariano","https://www.transfermarkt.com/alexander-satariano/profil/spieler/491026","Centre-Forward","21","Malta","Balzan FC","Premier League","Malta",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1678","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Hamza Haoudi","https://www.transfermarkt.com/hamza-haoudi/profil/spieler/572658","Central Midfield","22","Italy","Turris","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",2,0,0,0
"1679","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Michele Volpe","https://www.transfermarkt.com/michele-volpe/profil/spieler/340657","Centre-Forward","25","Italy","Juve Stabia","Serie C - C","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1680","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Milan Kremenovic","https://www.transfermarkt.com/milan-kremenovic/profil/spieler/531188","Centre-Back","21","Serbia","NK Dekani","Druga Liga","Slovenia",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1681","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Simone Stampete","https://www.transfermarkt.com/simone-stampete/profil/spieler/860708","Centre-Forward","20","Italy","Recanatese","Serie C - B","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1682","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Federico Bevilacqua","https://www.transfermarkt.com/federico-bevilacqua/profil/spieler/539212","Centre-Back","21","Italy","Pergolettese","Serie C - A","Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1683","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Pierluca Luciani","https://www.transfermarkt.com/pierluca-luciani/profil/spieler/672869","Centre-Forward","21","Italy","Siena",NA,"Italy",NA,TRUE,"End of loan Jun 30, 2023","Summer",NA,NA,NA,NA
"1684","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Farès Ghedjemis","https://www.transfermarkt.com/fares-ghedjemis/profil/spieler/888738","Right Winger","21","France","FC Rouen 1899","Championnat National","France",3e+05,FALSE,NA,"Winter",18,6,0,180
"1685","Frosinone Calcio","Serie B","Italy","2023","Arrivals","Emanuele Valeri","https://www.transfermarkt.com/emanuele-valeri/profil/spieler/445126","Left-Back","25","Italy","Cremonese","Serie B","Italy",0,FALSE,NA,"Winter",16,16,0,1178
